Store,Dept,Date,forecast,method,lower_95,upper_95
36,71,2012-11-02,0.0,Seasonal_Naive,0.0,161.35
36,71,2012-11-09,0.0,Seasonal_Naive,0.0,175.4029999999997
36,71,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
36,71,2012-11-23,0.0,Seasonal_Naive,0.0,139.62
41,37,2012-11-02,0.0,Seasonal_Naive,0.0,159.88699999999963
41,37,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
41,37,2012-11-16,0.0,Seasonal_Naive,0.0,155.67324999999906
41,37,2012-11-23,0.0,Seasonal_Naive,0.0,167.21499999999992
16,99,2012-11-02,0.0,Seasonal_Naive,0.0,140.80524999999997
16,99,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
16,99,2012-11-16,0.0,Seasonal_Naive,0.0,156.0
16,99,2012-11-23,0.0,Seasonal_Naive,0.0,153.94649999999996
37,71,2012-11-02,0.0,Seasonal_Naive,0.0,155.5
37,71,2012-11-09,0.0,Seasonal_Naive,0.0,154.20899999999995
37,71,2012-11-16,0.0,Seasonal_Naive,0.0,136.43449999999964
37,71,2012-11-23,0.0,Seasonal_Naive,0.0,149.64049999999978
36,29,2012-11-02,0.0,Seasonal_Naive,0.0,173.76299999999998
36,29,2012-11-09,0.0,Seasonal_Naive,0.0,162.54349999999977
36,29,2012-11-16,0.0,Seasonal_Naive,0.0,168.64524999999995
36,29,2012-11-23,0.0,Seasonal_Naive,0.0,168.04049999999978
15,99,2012-11-02,0.0,Seasonal_Naive,0.0,176.0199999999999
15,99,2012-11-09,0.0,Seasonal_Naive,0.0,159.88524999999964
15,99,2012-11-16,0.0,Seasonal_Naive,0.0,157.43699999999984
15,99,2012-11-23,0.0,Seasonal_Naive,0.0,162.49424999999965
22,99,2012-11-02,0.0,Seasonal_Naive,0.0,152.5749999999996
22,99,2012-11-09,0.0,Seasonal_Naive,0.0,168.68849999999972
22,99,2012-11-16,0.0,Seasonal_Naive,0.0,173.88
22,99,2012-11-23,0.0,Seasonal_Naive,0.0,155.51249999999993
42,34,2012-11-02,0.0,Seasonal_Naive,0.0,159.32
42,34,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
42,34,2012-11-16,0.0,Seasonal_Naive,0.0,136.03974999999977
42,34,2012-11-23,0.0,Seasonal_Naive,0.0,172.53674999999996
21,96,2012-11-02,0.0,Seasonal_Naive,0.0,184.1564999999999
21,96,2012-11-09,0.0,Seasonal_Naive,0.0,144.00074999999998
21,96,2012-11-16,0.0,Seasonal_Naive,0.0,173.78374999999986
21,96,2012-11-23,0.0,Seasonal_Naive,0.0,150.49224999999993
22,49,2012-11-02,0.0,Seasonal_Naive,0.0,184.37099999999995
22,49,2012-11-09,0.0,Seasonal_Naive,0.0,154.4415
22,49,2012-11-16,8.91,Seasonal_Naive,0.0,147.0527499999986
22,49,2012-11-23,20.79,Seasonal_Naive,0.0,183.35649999999964
22,96,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
22,96,2012-11-09,0.0,Seasonal_Naive,0.0,158.4737499999996
22,96,2012-11-16,0.0,Seasonal_Naive,0.0,179.97749999999957
22,96,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
24,60,2012-11-02,132.0,Seasonal_Naive,26.49275,299.2149999999999
24,60,2012-11-09,44.0,Seasonal_Naive,0.0,206.60599999999943
24,60,2012-11-16,114.4,Seasonal_Naive,17.368750000000006,276.9
24,60,2012-11-23,96.8,Seasonal_Naive,10.600000000000009,265.7727499999993
24,78,2012-11-02,0.0,Seasonal_Naive,0.0,176.0199999999999
24,78,2012-11-09,0.0,Seasonal_Naive,0.0,156.02724999999984
24,78,2012-11-16,0.0,Seasonal_Naive,0.0,169.69949999999957
24,78,2012-11-23,0.0,Seasonal_Naive,0.0,170.62874999999974
26,47,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
26,47,2012-11-09,0.0,Seasonal_Naive,0.0,174.7297499999999
26,47,2012-11-16,0.0,Seasonal_Naive,0.0,154.20749999999995
26,47,2012-11-23,0.0,Seasonal_Naive,0.0,162.43
26,60,2012-11-02,123.2,Seasonal_Naive,24.199,274.4334999999999
26,60,2012-11-09,123.2,Seasonal_Naive,26.168750000000003,275.7
26,60,2012-11-16,70.4,Seasonal_Naive,0.0,248.7204999999998
26,60,2012-11-23,61.6,Seasonal_Naive,0.0,209.6399999999998
13,51,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
13,51,2012-11-09,0.0,Seasonal_Naive,0.0,155.51249999999993
13,51,2012-11-16,0.0,Seasonal_Naive,0.0,162.43
13,51,2012-11-23,0.0,Seasonal_Naive,0.0,158.47874999999956
15,47,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
15,47,2012-11-09,0.0,Seasonal_Naive,0.0,174.71
15,47,2012-11-16,0.0,Seasonal_Naive,0.0,150.49224999999993
15,47,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
15,60,2012-11-02,202.4,Seasonal_Naive,104.95925000000001,352.0
15,60,2012-11-09,79.2,Seasonal_Naive,0.0,237.60000000000002
15,60,2012-11-16,70.4,Seasonal_Naive,0.0,237.15149999999994
15,60,2012-11-23,105.6,Seasonal_Naive,14.844749999999994,265.45824999999974
16,47,2012-11-02,0.0,Seasonal_Naive,0.0,161.63624999999954
16,47,2012-11-09,0.0,Seasonal_Naive,0.0,173.76
16,47,2012-11-16,0.0,Seasonal_Naive,0.0,148.09
16,47,2012-11-23,0.0,Seasonal_Naive,0.0,172.98899999999986
16,49,2012-11-02,50.4,Seasonal_Naive,0.0,200.00000000000003
16,49,2012-11-09,53.46,Seasonal_Naive,0.0,216.00349999999978
16,49,2012-11-16,35.64,Seasonal_Naive,0.0,193.07474999999988
16,49,2012-11-23,65.34,Seasonal_Naive,0.0,226.7812499999995
16,60,2012-11-02,88.0,Seasonal_Naive,0.0,246.47874999999956
16,60,2012-11-09,123.2,Seasonal_Naive,16.062250000000002,289.95149999999995
16,60,2012-11-16,88.0,Seasonal_Naive,0.0,252.3139999999996
16,60,2012-11-23,35.2,Seasonal_Naive,0.0,200.21249999999992
18,45,2012-11-02,9.97,Seasonal_Naive,0.0,163.92249999999993
18,45,2012-11-09,0.0,Seasonal_Naive,0.0,154.20599999999996
18,45,2012-11-16,0.0,Seasonal_Naive,0.0,151.22
18,45,2012-11-23,35.91,Seasonal_Naive,0.0,210.07699999999974
19,45,2012-11-02,0.0,Seasonal_Naive,0.0,161.55
19,45,2012-11-09,0.0,Seasonal_Naive,0.0,141.70924999999986
19,45,2012-11-16,0.0,Seasonal_Naive,0.0,156.0
19,45,2012-11-23,0.0,Seasonal_Naive,0.0,159.86324999999977
30,20,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
30,20,2012-11-09,0.0,Seasonal_Naive,0.0,149.65399999999974
30,20,2012-11-16,3.78,Seasonal_Naive,0.0,176.60399999999987
30,20,2012-11-23,11.34,Seasonal_Naive,0.0,194.82249999999988
30,22,2012-11-02,0.0,Seasonal_Naive,0.0,156.05999999999966
30,22,2012-11-09,0.0,Seasonal_Naive,0.0,148.00224999999998
30,22,2012-11-16,0.0,Seasonal_Naive,0.0,167.79999999999998
30,22,2012-11-23,0.0,Seasonal_Naive,0.0,156.03524999999982
30,26,2012-11-02,0.0,Seasonal_Naive,0.0,154.4415
30,26,2012-11-09,0.0,Seasonal_Naive,0.0,154.52499999999986
30,26,2012-11-16,1.47,Seasonal_Naive,0.0,159.87224999999998
30,26,2012-11-23,12.0,Seasonal_Naive,0.0,155.44624999999976
30,49,2012-11-02,0.0,Seasonal_Naive,0.0,144.00074999999998
30,49,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
30,49,2012-11-16,0.0,Seasonal_Naive,0.0,174.74224999999984
30,49,2012-11-23,0.0,Seasonal_Naive,0.0,154.24499999999975
31,45,2012-11-02,0.0,Seasonal_Naive,0.0,144.05399999999986
31,45,2012-11-09,0.0,Seasonal_Naive,0.0,149.63424999999984
31,45,2012-11-16,0.0,Seasonal_Naive,0.0,158.58849999999947
31,45,2012-11-23,0.0,Seasonal_Naive,0.0,168.64524999999995
33,6,2012-11-02,0.0,Seasonal_Naive,0.0,166.76649999999987
33,6,2012-11-09,0.0,Seasonal_Naive,0.0,154.46649999999985
33,6,2012-11-16,0.0,Seasonal_Naive,0.0,177.4832499999999
33,6,2012-11-23,0.0,Seasonal_Naive,0.0,168.04049999999978
33,23,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
33,23,2012-11-09,0.0,Seasonal_Naive,0.0,154.28024999999954
33,23,2012-11-16,0.0,Seasonal_Naive,0.0,184.43524999999838
33,23,2012-11-23,0.0,Seasonal_Naive,0.0,140.8219999999999
33,31,2012-11-02,0.0,Seasonal_Naive,0.0,155.51249999999993
33,31,2012-11-09,0.0,Seasonal_Naive,0.0,167.21499999999992
33,31,2012-11-16,0.0,Seasonal_Naive,0.0,177.4832499999999
33,31,2012-11-23,0.0,Seasonal_Naive,0.0,132.0332499999998
33,32,2012-11-02,0.0,Seasonal_Naive,0.0,174.7259999999999
33,32,2012-11-09,0.0,Seasonal_Naive,0.0,155.54774999999975
33,32,2012-11-16,0.0,Seasonal_Naive,0.0,151.22
33,32,2012-11-23,0.0,Seasonal_Naive,0.0,151.82699999999963
36,6,2012-11-02,0.0,Seasonal_Naive,0.0,156.05999999999966
36,6,2012-11-09,0.0,Seasonal_Naive,0.0,150.4984999999999
36,6,2012-11-16,0.0,Seasonal_Naive,0.0,175.5697499999988
36,6,2012-11-23,0.0,Seasonal_Naive,0.0,151.3269999999994
36,12,2012-11-02,38.57,Seasonal_Naive,0.0,205.81124999999975
36,12,2012-11-09,18.61,Seasonal_Naive,0.0,177.01224999999997
36,12,2012-11-16,39.26,Seasonal_Naive,0.0,223.4164999999999
36,12,2012-11-23,58.81,Seasonal_Naive,0.0,212.80149999999972
36,23,2012-11-02,0.0,Seasonal_Naive,0.0,196.08899999999971
36,23,2012-11-09,0.0,Seasonal_Naive,0.0,154.52499999999986
36,23,2012-11-16,0.0,Seasonal_Naive,0.0,164.27149999999983
36,23,2012-11-23,0.0,Seasonal_Naive,0.0,172.9829999999999
36,31,2012-11-02,0.0,Seasonal_Naive,0.0,136.8159999999997
36,31,2012-11-09,0.0,Seasonal_Naive,0.0,167.26049999999967
36,31,2012-11-16,0.0,Seasonal_Naive,0.0,156.02724999999984
36,31,2012-11-23,0.0,Seasonal_Naive,0.0,143.40649999999997
36,32,2012-11-02,0.0,Seasonal_Naive,0.0,154.20599999999996
36,32,2012-11-09,0.0,Seasonal_Naive,0.0,168.9757499999993
36,32,2012-11-16,0.0,Seasonal_Naive,0.0,165.21099999999973
36,32,2012-11-23,0.0,Seasonal_Naive,0.0,151.82099999999966
37,23,2012-11-02,81.77,Seasonal_Naive,0.0,240.28074999999987
37,23,2012-11-09,75.85,Seasonal_Naive,0.0,221.36649999999958
37,23,2012-11-16,35.95,Seasonal_Naive,0.0,185.67399999999932
37,23,2012-11-23,56.16,Seasonal_Naive,0.0,210.3924999999998
37,27,2012-11-02,44.22,Seasonal_Naive,0.0,212.2359999999999
37,27,2012-11-09,29.48,Seasonal_Naive,0.0,202.01
37,27,2012-11-16,34.62,Seasonal_Naive,0.0,201.90449999999953
37,27,2012-11-23,14.74,Seasonal_Naive,0.0,211.76499999999987
37,32,2012-11-02,0.0,Seasonal_Naive,0.0,167.21499999999992
37,32,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
37,32,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
37,32,2012-11-23,0.0,Seasonal_Naive,0.0,167.2
37,55,2012-11-02,0.0,Seasonal_Naive,0.0,149.6342499999998
37,55,2012-11-09,0.0,Seasonal_Naive,0.0,170.63549999999972
37,55,2012-11-16,0.0,Seasonal_Naive,0.0,168.04049999999978
37,55,2012-11-23,0.0,Seasonal_Naive,0.0,161.62949999999847
38,35,2012-11-02,0.0,Seasonal_Naive,0.0,154.5015
38,35,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
38,35,2012-11-16,0.0,Seasonal_Naive,0.0,173.8159999999997
38,35,2012-11-23,0.0,Seasonal_Naive,0.0,152.5359999999998
39,47,2012-11-02,0.0,Seasonal_Naive,0.0,170.58
39,47,2012-11-09,0.0,Seasonal_Naive,0.0,162.54349999999977
39,47,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
39,47,2012-11-23,0.0,Seasonal_Naive,0.0,145.25474999999997
40,19,2012-11-02,0.0,Seasonal_Naive,0.0,161.37699999999984
40,19,2012-11-09,0.0,Seasonal_Naive,0.0,156.0
40,19,2012-11-16,0.0,Seasonal_Naive,0.0,177.5272499999997
40,19,2012-11-23,0.0,Seasonal_Naive,0.0,149.72249999999934
40,51,2012-11-02,0.0,Seasonal_Naive,0.0,167.98874999999896
40,51,2012-11-09,0.0,Seasonal_Naive,0.0,178.34874999999963
40,51,2012-11-16,0.0,Seasonal_Naive,0.0,161.5719999999999
40,51,2012-11-23,0.0,Seasonal_Naive,0.0,151.2944999999996
41,47,2012-11-02,0.0,Seasonal_Naive,0.0,166.76649999999987
41,47,2012-11-09,0.0,Seasonal_Naive,0.0,173.76
41,47,2012-11-16,0.0,Seasonal_Naive,0.0,174.12
41,47,2012-11-23,0.0,Seasonal_Naive,0.0,156.06224999999966
42,20,2012-11-02,0.0,Seasonal_Naive,0.0,158.47874999999956
42,20,2012-11-09,42.0,Seasonal_Naive,0.0,202.12049999999834
42,20,2012-11-16,0.0,Seasonal_Naive,0.0,165.5
42,20,2012-11-23,7.94,Seasonal_Naive,0.0,162.21224999999959
42,26,2012-11-02,0.0,Seasonal_Naive,0.0,154.20749999999995
42,26,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
42,26,2012-11-16,0.0,Seasonal_Naive,0.0,172.804
42,26,2012-11-23,7.24,Seasonal_Naive,0.0,156.84
42,49,2012-11-02,0.0,Seasonal_Naive,0.0,161.57374999999988
42,49,2012-11-09,0.0,Seasonal_Naive,0.0,154.20599999999996
42,49,2012-11-16,0.0,Seasonal_Naive,0.0,177.4832499999999
42,49,2012-11-23,0.0,Seasonal_Naive,0.0,182.8779999999998
43,44,2012-11-02,0.0,Seasonal_Naive,0.0,153.95249999999993
43,44,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
43,44,2012-11-16,0.0,Seasonal_Naive,0.0,150.9897499999999
43,44,2012-11-23,0.0,Seasonal_Naive,0.0,154.56
44,23,2012-11-02,16.44,Seasonal_Naive,0.0,166.07424999999984
44,23,2012-11-09,5.77,Seasonal_Naive,0.0,170.96949999999978
44,23,2012-11-16,5.77,Seasonal_Naive,0.0,161.79724999999985
44,23,2012-11-23,0.0,Seasonal_Naive,0.0,143.39674999999966
44,27,2012-11-02,14.74,Seasonal_Naive,0.0,182.54499999999996
44,27,2012-11-09,14.74,Seasonal_Naive,0.0,162.74
44,27,2012-11-16,8.97,Seasonal_Naive,0.0,153.02399999999986
44,27,2012-11-23,8.97,Seasonal_Naive,0.0,163.62599999999946
44,31,2012-11-02,4.48,Seasonal_Naive,0.0,140.32
44,31,2012-11-09,0.0,Seasonal_Naive,0.0,149.0
44,31,2012-11-16,40.8,Seasonal_Naive,0.0,183.39999999999998
44,31,2012-11-23,0.0,Seasonal_Naive,0.0,156.02724999999984
44,33,2012-11-02,0.0,Seasonal_Naive,0.0,136.43449999999964
44,33,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
44,33,2012-11-16,0.0,Seasonal_Naive,0.0,139.01099999999994
44,33,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
2,78,2012-11-02,0.0,Seasonal_Naive,0.0,168.9247499999996
2,78,2012-11-09,0.0,Seasonal_Naive,0.0,172.9829999999999
2,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.5
2,78,2012-11-23,0.0,Seasonal_Naive,0.0,156.08299999999954
5,45,2012-11-02,21.94,Seasonal_Naive,0.0,181.27249999999992
5,45,2012-11-09,9.97,Seasonal_Naive,0.0,179.67349999999954
5,45,2012-11-16,0.0,Seasonal_Naive,0.0,146.04999999999973
5,45,2012-11-23,71.82,Seasonal_Naive,0.0,234.36349999999976
5,98,2012-11-02,28.5,Seasonal_Naive,0.0,178.8825
5,98,2012-11-09,0.0,Seasonal_Naive,0.0,166.77149999999983
5,98,2012-11-16,0.0,Seasonal_Naive,0.0,196.00124999999971
5,98,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
7,47,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
7,47,2012-11-09,0.0,Seasonal_Naive,0.0,166.86749999999932
7,47,2012-11-16,0.0,Seasonal_Naive,0.0,164.2589999999999
7,47,2012-11-23,0.0,Seasonal_Naive,0.0,136.8147499999997
7,49,2012-11-02,8.91,Seasonal_Naive,0.0,163.43499999999986
7,49,2012-11-09,23.76,Seasonal_Naive,0.0,173.35999999999999
7,49,2012-11-16,35.64,Seasonal_Naive,0.0,197.25724999999963
7,49,2012-11-23,17.82,Seasonal_Naive,0.0,180.25175
9,45,2012-11-02,0.0,Seasonal_Naive,0.0,153.95399999999992
9,45,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
9,45,2012-11-16,0.0,Seasonal_Naive,0.0,143.41574999999992
9,45,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
9,80,2012-11-02,0.0,Seasonal_Naive,0.0,166.8119999999996
9,80,2012-11-09,0.0,Seasonal_Naive,0.0,174.79224999999957
9,80,2012-11-16,0.0,Seasonal_Naive,0.0,198.1099999999994
9,80,2012-11-23,0.0,Seasonal_Naive,0.0,157.12274999999983
9,93,2012-11-02,0.0,Seasonal_Naive,0.0,159.3707499999997
9,93,2012-11-09,0.0,Seasonal_Naive,0.0,154.5374999999998
9,93,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
9,93,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
9,98,2012-11-02,18.75,Seasonal_Naive,0.0,162.75
9,98,2012-11-09,15.75,Seasonal_Naive,0.0,154.79499999999976
9,98,2012-11-16,42.0,Seasonal_Naive,0.0,192.4329999999997
9,98,2012-11-23,60.75,Seasonal_Naive,0.0,216.28974999999977
12,51,2012-11-02,0.0,Seasonal_Naive,0.0,167.2
12,51,2012-11-09,0.0,Seasonal_Naive,0.0,158.50074999999944
12,51,2012-11-16,0.0,Seasonal_Naive,0.0,148.1277499999998
12,51,2012-11-23,0.0,Seasonal_Naive,0.0,150.3947499999999
14,47,2012-11-02,0.0,Seasonal_Naive,0.0,149.6219999999999
14,47,2012-11-09,0.0,Seasonal_Naive,0.0,152.55149999999972
14,47,2012-11-16,0.0,Seasonal_Naive,0.0,168.68849999999972
14,47,2012-11-23,0.0,Seasonal_Naive,0.0,176.81674999999993
14,96,2012-11-02,0.0,Seasonal_Naive,0.0,162.43175
14,96,2012-11-09,0.0,Seasonal_Naive,0.0,143.3474999999999
14,96,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
14,96,2012-11-23,0.0,Seasonal_Naive,0.0,158.50249999999946
21,99,2012-11-02,0.0,Seasonal_Naive,0.0,156.05999999999966
21,99,2012-11-09,0.0,Seasonal_Naive,0.0,145.2687499999999
21,99,2012-11-16,0.0,Seasonal_Naive,0.0,173.92049999999978
21,99,2012-11-23,0.0,Seasonal_Naive,0.0,158.56149999999963
29,45,2012-11-02,0.0,Seasonal_Naive,0.0,167.82099999999986
29,45,2012-11-09,0.0,Seasonal_Naive,0.0,153.94
29,45,2012-11-16,0.0,Seasonal_Naive,0.0,149.01499999999993
29,45,2012-11-23,0.0,Seasonal_Naive,0.0,157.43474999999987
32,47,2012-11-02,0.0,Seasonal_Naive,0.0,154.20899999999995
32,47,2012-11-09,0.0,Seasonal_Naive,0.0,149.6724999999996
32,47,2012-11-16,0.0,Seasonal_Naive,0.0,152.54249999999976
32,47,2012-11-23,0.0,Seasonal_Naive,0.0,181.07524999999976
33,33,2012-11-02,14.94,Seasonal_Naive,0.0,180.4974999999997
33,33,2012-11-09,0.0,Seasonal_Naive,0.0,150.97
33,33,2012-11-16,0.0,Seasonal_Naive,0.0,158.43549999999982
33,33,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
33,36,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
33,36,2012-11-09,0.0,Seasonal_Naive,0.0,155.5724999999996
33,36,2012-11-16,0.0,Seasonal_Naive,0.0,153.95249999999993
33,36,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
34,45,2012-11-02,0.0,Seasonal_Naive,0.0,149.61949999999987
34,45,2012-11-09,11.97,Seasonal_Naive,0.0,185.87074999999987
34,45,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
34,45,2012-11-23,0.0,Seasonal_Naive,0.0,148.1277499999998
35,45,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
35,45,2012-11-09,0.0,Seasonal_Naive,0.0,154.2722499999996
35,45,2012-11-16,0.0,Seasonal_Naive,0.0,148.09
35,45,2012-11-23,0.0,Seasonal_Naive,0.0,167.9249999999993
36,33,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
36,33,2012-11-09,0.0,Seasonal_Naive,0.0,145.25474999999997
36,33,2012-11-16,0.0,Seasonal_Naive,0.0,143.6932499999998
36,33,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
36,36,2012-11-02,0.0,Seasonal_Naive,0.0,175.3862499999998
36,36,2012-11-09,0.0,Seasonal_Naive,0.0,132.04124999999976
36,36,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
36,36,2012-11-23,0.0,Seasonal_Naive,0.0,151.82099999999966
38,29,2012-11-02,0.0,Seasonal_Naive,0.0,154.52499999999986
38,29,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
38,29,2012-11-16,0.0,Seasonal_Naive,0.0,166.78749999999974
38,29,2012-11-23,0.0,Seasonal_Naive,0.0,144.02474999999987
42,22,2012-11-02,0.0,Seasonal_Naive,0.0,158.47874999999956
42,22,2012-11-09,0.0,Seasonal_Naive,0.0,149.60000000000002
42,22,2012-11-16,0.0,Seasonal_Naive,0.0,167.33999999999924
42,22,2012-11-23,0.0,Seasonal_Naive,0.0,158.50249999999946
44,55,2012-11-02,0.0,Seasonal_Naive,0.0,154.5015
44,55,2012-11-09,0.0,Seasonal_Naive,0.0,167.2359999999998
44,55,2012-11-16,0.0,Seasonal_Naive,0.0,153.95549999999992
44,55,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
2,47,2012-11-02,0.0,Seasonal_Naive,0.0,165.5
2,47,2012-11-09,0.0,Seasonal_Naive,0.0,151.00824999999978
2,47,2012-11-16,59.5,Seasonal_Naive,0.0,208.02749999999986
2,47,2012-11-23,0.0,Seasonal_Naive,0.0,165.04349999999977
4,51,2012-11-02,0.0,Seasonal_Naive,0.0,176.09749999999946
4,51,2012-11-09,0.0,Seasonal_Naive,0.0,144.99
4,51,2012-11-16,0.0,Seasonal_Naive,0.0,157.41
4,51,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
22,47,2012-11-02,0.0,Seasonal_Naive,0.0,162.56249999999966
22,47,2012-11-09,0.0,Seasonal_Naive,0.0,145.1052499999994
22,47,2012-11-16,0.0,Seasonal_Naive,0.0,158.52324999999982
22,47,2012-11-23,0.0,Seasonal_Naive,0.0,159.88524999999964
24,47,2012-11-02,0.0,Seasonal_Naive,0.0,161.45374999999942
24,47,2012-11-09,0.0,Seasonal_Naive,0.0,151.2944999999996
24,47,2012-11-16,0.0,Seasonal_Naive,0.0,154.2
24,47,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
26,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.6219999999999
26,78,2012-11-09,0.0,Seasonal_Naive,0.0,157.09799999999996
26,78,2012-11-16,0.0,Seasonal_Naive,0.0,161.35
26,78,2012-11-23,0.0,Seasonal_Naive,0.0,162.49824999999964
27,45,2012-11-02,0.0,Seasonal_Naive,0.0,150.5119999999998
27,45,2012-11-09,0.0,Seasonal_Naive,0.0,148.10024999999996
27,45,2012-11-16,0.0,Seasonal_Naive,0.0,148.51249999999993
27,45,2012-11-23,0.0,Seasonal_Naive,0.0,133.4439999999994
14,78,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
14,78,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
14,78,2012-11-16,0.0,Seasonal_Naive,0.0,176.0
14,78,2012-11-23,0.0,Seasonal_Naive,0.0,149.61949999999987
15,78,2012-11-02,0.0,Seasonal_Naive,0.0,165.0
15,78,2012-11-09,0.0,Seasonal_Naive,0.0,168.0159999999999
15,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
15,78,2012-11-23,0.0,Seasonal_Naive,0.0,149.61949999999987
16,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.6219999999999
16,78,2012-11-09,0.0,Seasonal_Naive,0.0,168.64524999999995
16,78,2012-11-16,0.0,Seasonal_Naive,0.0,152.5359999999998
16,78,2012-11-23,0.0,Seasonal_Naive,0.0,158.4737499999996
32,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.79524999999893
32,78,2012-11-09,0.0,Seasonal_Naive,0.0,171.8572499999999
32,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.5374999999998
32,78,2012-11-23,0.0,Seasonal_Naive,0.0,154.20599999999996
8,45,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
8,45,2012-11-09,0.0,Seasonal_Naive,0.0,148.1277499999998
8,45,2012-11-16,0.0,Seasonal_Naive,0.0,140.8
8,45,2012-11-23,0.0,Seasonal_Naive,0.0,174.7259999999999
22,78,2012-11-02,0.0,Seasonal_Naive,0.0,139.0
22,78,2012-11-09,0.0,Seasonal_Naive,0.0,153.9789999999998
22,78,2012-11-16,0.0,Seasonal_Naive,0.0,184.14
22,78,2012-11-23,0.0,Seasonal_Naive,0.0,176.17099999999905
41,78,2012-11-02,0.0,Seasonal_Naive,0.0,167.21999999999989
41,78,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
41,78,2012-11-16,0.0,Seasonal_Naive,0.0,152.54249999999976
41,78,2012-11-23,0.0,Seasonal_Naive,0.0,154.5959999999998
43,99,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
43,99,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
43,99,2012-11-16,50.0,Seasonal_Naive,0.0,205.51249999999993
43,99,2012-11-23,0.0,Seasonal_Naive,0.0,168.0159999999999
33,27,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
33,27,2012-11-09,0.0,Seasonal_Naive,0.0,164.24
33,27,2012-11-16,0.0,Seasonal_Naive,0.0,148.52749999999986
33,27,2012-11-23,0.0,Seasonal_Naive,0.0,169.72649999999942
37,33,2012-11-02,0.0,Seasonal_Naive,0.0,150.3825
37,33,2012-11-09,0.0,Seasonal_Naive,0.0,141.7029999999999
37,33,2012-11-16,0.0,Seasonal_Naive,0.0,151.76
37,33,2012-11-23,0.0,Seasonal_Naive,0.0,158.4229999999999
5,80,2012-11-02,0.0,Seasonal_Naive,0.0,162.43175
5,80,2012-11-09,0.0,Seasonal_Naive,0.0,162.43
5,80,2012-11-16,0.0,Seasonal_Naive,0.0,145.0652499999996
5,80,2012-11-23,0.0,Seasonal_Naive,0.0,165.0909999999995
43,24,2012-11-02,0.0,Seasonal_Naive,0.0,168.64524999999995
43,24,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
43,24,2012-11-16,0.0,Seasonal_Naive,0.0,159.9304999999994
43,24,2012-11-23,0.0,Seasonal_Naive,0.0,168.68849999999972
23,99,2012-11-02,0.0,Seasonal_Naive,0.0,181.07524999999976
23,99,2012-11-09,0.0,Seasonal_Naive,0.0,161.35
23,99,2012-11-16,0.0,Seasonal_Naive,0.0,152.5359999999998
23,99,2012-11-23,0.0,Seasonal_Naive,0.0,162.61749999999935
